0.00218001,0.00257427,
0.00175962,0.00640461,
0.00207138,0.00230206,
0.00294172,0.00319871,
0.00262811,0.00266725,
0.00255471,0.00329462,
0.00270458,0.00320009,
0.00324453,0.00853525,
0.00207544,0.00288152,
0.00250265,0.00218997,
0.00197964,0.00224991,
0.00209692,0.00220564,
0.00238452,0.00292715,
0.00234405,0.00248014,
0.00243618,0.00241967,
0.00381235,0.0031957,
0.00227011,0.00266378,
0.00234072,0.00311766,
0.00234874,0.00254149,
0.00326487,0.00317212,
0.00256431,0.00363066,
0.00239799,0.0028743,
0.00163116,0.00248168,
0.00359841,0.00314714,
0.00226086,0.00262198,
0.00218583,0.00261122,
0.00236761,0.0024347,
0.00183159,0.00256325,
0.00290643,0.0030318,
0.00239317,0.00372348,
0.00236262,0.00320269,
0.00317987,0.00355789,
0.0031235,0.00261794,
0.00262986,0.00252135,
0.0022522,0.00253391,
0.00223899,0.00268153,
0.00253144,0.00258638,
0.00203244,0.00131647,
0.00130871,0.00310681,
0.00198857,0.0025618,
0.00249077,0.00300858,
0.00355761,0.00357623,
0.00226848,0.00314996,
0.00245524,0.0025421,
0.00258106,0.00278009,
0.00238138,0.00298729,
0.00223834,0.00242543,
0.00219972,0.0025754,
0.00217587,0.00241615,
0.00219794,0.00257493,
