0.00285741,0.00323026,
0.00193431,0.00290875,
0.00255914,0.00284733,
0.00309529,0.00242229,
0.00199301,0.00360914,
0.00236308,0.00289645,
0.00268646,0.00230942,
0.00231064,0.0031976,
0.00330496,0.00295038,
0.00255391,0.00313913,
0.00223573,0.00221661,
0.00232512,0.00305782,
0.00165252,0.00214034,
0.00240656,0.00253749,
0.00232685,0.00291666,
0.00210307,0.00304692,
0.00229454,0.00353549,
0.00257401,0.00308601,
0.00235706,0.00324017,
0.00302518,0.0026219,
0.00227016,0.00268426,
0.00387792,0.00318486,
0.0024098,0.00450157,
0.00220958,0.00264603,
0.00579357,0.00271249,
0.00343637,0.00305958,
0.00263471,0.00262769,
0.00218016,0.00348473,
0.00257906,0.00278338,
0.0023251,0.00294219,
0.00309053,0.00459269,
0.00280769,0.00278483,
0.00280309,0.00402776,
0.00227825,0.00277187,
0.00222781,0.00272657,
0.00280281,0.00346075,
0.0025296,0.00286866,
0.00214784,0.00267891,
0.00222075,0.00381771,
0.0023245,0.0027519,
0.00247962,0.00333768,
0.00245223,0.00278273,
0.00221345,0.00280901,
0.00281728,0.00304317,
0.00227729,0.00272183,
0.00255509,0.00294453,
0.00217653,0.0028723,
0.00223719,0.00265055,
0.00222965,0.0027027,
0.00241799,0.00285361,
