0.00242848,0.0036028,
0.00257581,0.00425322,
0.00226115,0.00464658,
0.0021505,0.00412559,
0.00269238,0.00364893,
0.0023427,0.00366877,
0.00242979,0.00378565,
0.00230141,0.00301033,
0.00247288,0.00399762,
0.00188532,0.00350408,
0.00232696,0.00379946,
0.00229108,0.00313019,
0.00302238,0.00353959,
0.00230102,0.00361313,
0.00194035,0.00264378,
0.00230954,0.00392369,
0.00323242,0.00430374,
0.00229437,0.00367273,
0.0024925,0.00344928,
0.00240157,0.00386939,
0.00241753,0.00303297,
0.00257478,0.00350995,
0.00226134,0.00394769,
0.00260874,0.00423807,
0.00151655,0.00403543,
0.00224712,0.00421398,
0.00238613,0.00377431,
0.00229245,0.00360906,
0.00280864,0.00324693,
0.00300817,0.00633222,
0.00286763,0.00360956,
0.00226306,0.00358701,
0.00296842,0.00361724,
0.00232302,0.00353915,
0.00229615,0.00397328,
0.00344676,0.0030499,
0.00230868,0.00185544,
0.00168063,0.00366192,
0.00142949,0.00326327,
0.00238829,0.0035334,
0.0024128,0.0035162,
0.00266675,0.00386088,
0.00303484,0.00342277,
0.00221922,0.00355712,
0.00915849,0.00344098,
0.00248524,0.00324033,
0.0023298,0.00373426,
0.00260646,0.00356164,
0.00230699,0.00483095,
0.00203412,0.00335371,
