0.00566157,0.00427116,
0.00388713,0.00409947,
0.00533453,0.00742305,
0.00404857,0.00441523,
0.00521863,0.00647173,
0.00618909,0.00478886,
0.00410773,0.0043139,
0.00435777,0.00468608,
0.00492086,0.00398765,
0.0034398,0.00239386,
0.0027455,0.00231809,
0.00452513,0.00489084,
0.00397294,0.00413188,
0.00424467,0.00464466,
0.00776191,0.00649531,
0.00580771,0.00392852,
0.00426048,0.00465351,
0.00569806,0.00446726,
0.00403001,0.00491505,
0.00498703,0.00494465,
0.00354882,0.00394531,
0.00493041,0.0056761,
0.00595678,0.00536045,
0.00394187,0.00495912,
0.00771429,0.00510034,
0.00444446,0.00433027,
0.00560886,0.00497777,
0.00460907,0.00407117,
0.00544615,0.00684785,
0.00440495,0.00569994,
0.00556516,0.00585331,
0.00456195,0.0054004,
0.00463377,0.00503512,
0.004323,0.00579039,
0.00562052,0.00593632,
0.00470656,0.00444807,
0.00383269,0.00493679,
0.00389389,0.00486605,
0.00426477,0.00506801,
0.00357096,0.00449161,
0.00549905,0.00489096,
0.00461224,0.00435989,
0.00409789,0.0044442,
0.00421572,0.00486241,
0.00476833,0.00515254,
0.00423707,0.00533796,
0.00488438,0.00497941,
0.0051191,0.00555959,
0.00399367,0.00481832,
0.00481333,0.00982797,
