0.00874333,0.0119319,
0.0102665,0.0133154,
0.00925486,0.012653,
0.00923315,0.0110317,
0.00924119,0.0107659,
0.0110967,0.00874339,
0.00748046,0.0154235,
0.0095083,0.0158244,
0.00935796,0.0106902,
0.0127519,0.0117088,
0.00908374,0.01283,
0.00961007,0.0177075,
0.00814315,0.0112007,
0.00841358,0.0108121,
0.00798633,0.00716326,
0.00695822,0.0127678,
0.00786812,0.0109793,
0.00748037,0.0102719,
0.00781762,0.0129655,
0.00782173,0.0104117,
0.00856443,0.0106739,
0.00971677,0.0121333,
0.0100208,0.0115066,
0.0085052,0.0106088,
0.00801714,0.0119715,
0.00986146,0.00999168,
0.00959464,0.0107656,
0.0102423,0.0122363,
0.00930502,0.0127847,
0.00872015,0.0129226,
0.0098726,0.0115046,
0.0109483,0.0104633,
0.00811407,0.011212,
0.0132906,0.0154695,
0.00856733,0.0109266,
0.00927789,0.0139085,
0.00848188,0.0116765,
0.0094506,0.0133741,
0.0106341,0.0187788,
0.0116103,0.018586,
0.00853529,0.0139246,
0.00848173,0.0124797,
0.011826,0.0144576,
0.00859117,0.0164833,
0.00942998,0.011647,
0.00949733,0.0133356,
0.00847892,0.0129866,
0.00810644,0.0125074,
0.00913678,0.0111563,
0.00816807,0.0106772,
