0.00750624,0.00782836,
0.00896888,0.00935595,
0.00777393,0.00865543,
0.00874322,0.00937047,
0.00850792,0.00878585,
0.007985,0.00978548,
0.00776926,0.00868124,
0.00872805,0.0106218,
0.0109312,0.00919468,
0.0079293,0.0085222,
0.00875333,0.00946977,
0.0114848,0.0110522,
0.00783686,0.00907885,
0.00940659,0.0106689,
0.00940096,0.00986868,
0.00854319,0.00974588,
0.00955342,0.0103721,
0.00855214,0.0106372,
0.0101431,0.011854,
0.009272,0.00911179,
0.00984879,0.00976988,
0.0115552,0.0122946,
0.00872392,0.00884023,
0.010791,0.00967624,
0.00983605,0.00922982,
0.00788802,0.00841689,
0.0077722,0.00929951,
0.00952538,0.00966763,
0.00790147,0.00861594,
0.00880396,0.0101726,
0.0082568,0.00913577,
0.00791172,0.00662661,
0.00457654,0.00526503,
0.00863289,0.00954699,
0.00907012,0.00770103,
0.00842875,0.0106935,
0.013748,0.0147775,
0.0116647,0.0118366,
0.00989981,0.0122679,
0.00869631,0.00936688,
0.0108884,0.0100569,
0.0119942,0.0114246,
0.0089637,0.00941823,
0.0086652,0.010145,
0.00810155,0.00894341,
0.00749368,0.00759682,
0.0081276,0.0094974,
0.00925981,0.0093387,
0.00990587,0.0110649,
0.00921495,0.00893241,
